search URL:,https://patents.google.com/?q=%28%22memristor%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11657871-B2,Memristive device and method based on ion migration over one or more nanowires ,"At&T Intellectual Property I, L.P.","Sheldon Kent Meredith, Yevgeniy Puzyrev, William C. Cottrill",2018-10-12,2021-07-14,2023-05-23,2023-05-23,https://patents.google.com/patent/US11657871B2/en,https://patentimages.storage.googleapis.com/42/d1/d6/5f21b2050b4a5a/US11657871-20230523-D00000.png
US-9865347-B2,Memory driving circuit ,"Jiangsu Advanced Memory Technology Co., Ltd., Alto Memory Technology Corporation","Fan-yi Jien, Jia-Hwang Chang, Sheng-Tsai Huang, Jui-Jen Wu",2015-09-16,2016-04-14,2018-01-09,2018-01-09,https://patents.google.com/patent/US9865347B2/en,https://patentimages.storage.googleapis.com/01/e5/26/e9de29667c6b1b/US09865347-20180109-D00000.png
US-11561607-B2,"Accelerating constrained, flexible, and optimizable rule look-ups in hardware ",Hewlett Packard Enterprise Development Lp,"Catherine Graves, Can Li, John Paul Strachan, Dejan S. Milojicic, Kimberly Keeton",2020-10-30,2020-10-30,2023-01-24,2023-01-24,https://patents.google.com/patent/US11561607B2/en,https://patentimages.storage.googleapis.com/7d/bd/f4/5f295742b3b935/US11561607-20230124-D00000.png
US-11615827-B2,Hardware accelerator with analog-content addressable memory (a-CAM) for decision tree computation ,Hewlett Packard Enterprise Development Lp,"Catherine Graves, Can Li, Kivanc Ozonat, John Paul Strachan",2020-10-15,2020-10-15,2023-03-28,2023-03-28,https://patents.google.com/patent/US11615827B2/en,https://patentimages.storage.googleapis.com/1b/08/65/52a48c6fca25bd/US11615827-20230328-D00000.png
US-10482960-B2,Dual demarcation voltage sensing before writes ,Intel Corporation,"Daniel Chu, Kiran Pangal, Mase Taub, Sandeep Guliani, Raymond Zeng",2016-02-17,2016-02-17,2019-11-19,2019-11-19,https://patents.google.com/patent/US10482960B2/en,https://patentimages.storage.googleapis.com/75/fb/db/974d92ec2768eb/US10482960-20191119-D00000.png
US-10062834-B2,Electromagnetic conversion device and information memory comprising the same ,"Institute Of Physics, Chinese Academy Of Sciences","Yang Sun, Yisheng Chai, Dashan Shang",2015-02-13,2016-01-20,2018-08-28,2018-08-28,https://patents.google.com/patent/US10062834B2/en,https://patentimages.storage.googleapis.com/c6/74/59/a3d5edae5ebac0/US10062834-20180828-D00000.png
US-11283633-B2,PUF-based key generation for cryptographic schemes ,Arizona Board Of Regents On Behalf Of Northern Arizona University,Bertrand F CAMBOU,2019-03-13,2020-03-13,2022-03-22,2022-03-22,https://patents.google.com/patent/US11283633B2/en,https://patentimages.storage.googleapis.com/af/02/52/19ee8ce8a4fbb6/US11283633-20220322-D00000.png
US-9111613-B2,Adaptive reading of a resistive memory ,The Regents Of The University Of Michigan,"Pinaki Mazumder, Idongesit Ebong",2012-07-12,2013-07-11,2015-08-18,2015-08-18,https://patents.google.com/patent/US9111613B2/en,https://patentimages.storage.googleapis.com/ff/f5/bb/ca225809be1984/US09111613-20150818-D00000.png
US-11429469-B2,Defective bit line management in connection with a memory access ,Intel Corporation,"Ali Khakifirooz, Pranav Kalavade, Ravi H. Motwani, Chang Wan Ha",2019-09-06,2021-03-08,2022-08-30,2022-08-30,https://patents.google.com/patent/US11429469B2/en,https://patentimages.storage.googleapis.com/ee/21/a5/cc6bc7f0fe7643/US11429469-20220830-D00000.png
US-11551771-B2,Analog content addressable memory for storing and searching arbitrary segments of ranges ,Hewlett Packard Enterprise Development Lp,"John Paul Strachan, Can Li, Catherine Graves",2021-05-20,2021-05-20,2023-01-10,2023-01-10,https://patents.google.com/patent/US11551771B2/en,https://patentimages.storage.googleapis.com/6a/4a/cd/de154affcc7920/US11551771-20230110-D00000.png
US-11803360-B2,"Compilation method, apparatus, computing device and medium ",Tsinghua University,"Huaqiang Wu, Ruihua YU, Yilong GUO, Jianshi Tang, Bin Gao, He Qian",2020-11-03,2021-11-02,2023-10-31,2023-10-31,https://patents.google.com/patent/US11803360B2/en,https://patentimages.storage.googleapis.com/d6/fb/cb/db6a011f72d7e2/US11803360-20231031-D00000.png
US-11580355-B2,System-on-a-chip incorporating artificial neural network and general-purpose processor circuitry ,"Electronic Warfare Associates, Inc.","Dirk Niggemeyer, Lester A. Foster, Elizabeth M. Rudnick",2018-10-25,2019-10-03,2023-02-14,2023-02-14,https://patents.google.com/patent/US11580355B2/en,https://patentimages.storage.googleapis.com/5a/2e/da/5d093623e7fb64/US11580355-20230214-D00001.png
US-11574209-B2,Device for hyper-dimensional computing tasks ,"International Business Machines Corporation, Eth Zurich (Eidgenoessische Technische Hochschule Zurich)","Kumudu Geethan Karunaratne, Manuel Le Gallo-Bourdeau, Giovanni Cherubini, Abu Sebastian, Abbas Rahimi, Luca Benini",2019-05-30,2019-05-30,2023-02-07,2023-02-07,https://patents.google.com/patent/US11574209B2/en,https://patentimages.storage.googleapis.com/60/7a/47/97ad20b9ecb766/US11574209-20230207-D00000.png
US-11308386-B2,Signal processing method and apparatus based on spiking neural network ,"Huawei Technologies Co., Ltd.","Ming Wang, Zheng Yan, Xijun Xue",2016-11-28,2019-05-28,2022-04-19,2022-04-19,https://patents.google.com/patent/US11308386B2/en,https://patentimages.storage.googleapis.com/f8/ea/06/fb13321eba0f74/US11308386-20220419-D00000.png
US-11544540-B2,Systems and methods for neural network training and deployment for hardware accelerators ,Hewlett Packard Enterprise Development Lp,"John Paul Strachan, Sergey Serebryakov",2019-05-10,2019-05-10,2023-01-03,2023-01-03,https://patents.google.com/patent/US11544540B2/en,https://patentimages.storage.googleapis.com/28/43/be/853b798bbd3cc7/US11544540-20230103-D00000.png
US-11650751-B2,Adiabatic annealing scheme and system for edge computing ,Hewlett Packard Enterprise Development Lp,"Suhas Kumar, Thomas Van Vaerenbergh, John Paul Strachan",2018-12-18,2019-03-29,2023-05-16,2023-05-16,https://patents.google.com/patent/US11650751B2/en,https://patentimages.storage.googleapis.com/04/7d/40/6d3556e6db2ff0/US11650751-20230516-D00000.png
US-10831691-B1,Method for implementing processing elements in a chip card ,International Business Machines Corporation,"Martino Dazzi, Pier Andrea Francese, Abu Sebastian, Riduan Khaddam-Aljameh, Evangelos Stavros Eleftheriou",2019-05-24,2019-05-24,2020-11-10,2020-11-10,https://patents.google.com/patent/US10831691B1/en,https://patentimages.storage.googleapis.com/2d/81/b7/0098ae493b8d5e/US10831691-20201110-D00000.png
US-11309446-B2,Resistive switching element and photovoltaic device including the same ,EWHA University—Industry Collaboration Foundation,"William Jo, Hye Jin JIN",2018-06-08,2019-06-07,2022-04-19,2022-04-19,https://patents.google.com/patent/US11309446B2/en,https://patentimages.storage.googleapis.com/de/76/af/7c569ffd4bb531/US11309446-20220419-D00000.png
US-11501143-B2,Scalable integrated circuit with synaptic electronics and CMOS integrated memristors ,"Hrl Laboratories, Llc","Jose Cruz-Albrecht, Timothy Derosier, Narayan Srinivasa",2013-10-11,2019-06-20,2022-11-15,2022-11-15,https://patents.google.com/patent/US11501143B2/en,https://patentimages.storage.googleapis.com/2a/2e/77/d7d19ad5362cbd/US11501143-20221115-D00000.png
US-10930348-B1,Content addressable memory-encoded crossbar array in dot product engines ,Hewlett Packard Enterprise Development Lp,"Can Li, Catherine Graves, John Paul Strachan",2019-08-13,2019-08-13,2021-02-23,2021-02-23,https://patents.google.com/patent/US10930348B1/en,https://patentimages.storage.googleapis.com/84/33/25/d6c57b1d3a4fa7/US10930348-20210223-D00000.png
US-10700878-B1,Physical unclonable function code generation apparatus and method thereof ,Winbond Electronics Corp.,"Douk-Hyoun Ryu, Seow Fong Lim",2019-09-16,2019-09-16,2020-06-30,2020-06-30,https://patents.google.com/patent/US10700878B1/en,https://patentimages.storage.googleapis.com/49/47/0a/494a2b9a935e77/US10700878-20200630-D00000.png
US-9583703-B2,Tunable variable resistance memory device ,Boise State University,Kristy A. Campbell,2015-06-01,2015-06-01,2017-02-28,2017-02-28,https://patents.google.com/patent/US9583703B2/en,https://patentimages.storage.googleapis.com/5a/3c/51/baaef8ab1fece1/US09583703-20170228-D00000.png
US-11195580-B2,"Integrated pixel and two-terminal non-volatile memory cell and an array of cells for deep in-sensor, in-memory computing ",Globalfoundries U.S. Inc.,"Akhilesh Jaiswal, Ajey Poovannummoottil Jacob",2020-02-26,2020-02-26,2021-12-07,2021-12-07,https://patents.google.com/patent/US11195580B2/en,https://patentimages.storage.googleapis.com/1a/fa/48/f98cacc52f3e02/US11195580-20211207-D00000.png
US-11289162-B2,Analog content addressable memory utilizing three terminal memory devices ,Hewlett Packard Enterprise Development Lp,"John Paul Strachan, Catherine Graves, Can Li",2020-04-30,2020-04-30,2022-03-29,2022-03-29,https://patents.google.com/patent/US11289162B2/en,https://patentimages.storage.googleapis.com/5f/53/06/9a989cf8e7c52a/US11289162-20220329-D00000.png
US-10049321-B2,Anti-hebbian and hebbian computing with thermodynamic RAM ,"Knowmtech, Llc",Alex Nugent,2014-04-04,2015-03-31,2018-08-14,2018-08-14,https://patents.google.com/patent/US10049321B2/en,https://patentimages.storage.googleapis.com/d0/7e/b7/c156fbaa2f8181/US10049321-20180814-D00000.png
US-11496326-B2,Physical unclonable function-based encryption schemes with combination of hashing methods ,Arizona Board Of Regents On Behalf Of Northern Arizona University,Bertrand F CAMBOU,2019-03-13,2021-01-27,2022-11-08,2022-11-08,https://patents.google.com/patent/US11496326B2/en,https://patentimages.storage.googleapis.com/84/8a/9f/d85fcb4423bc75/US11496326-20221108-D00000.png
US-10593403-B2,Memristive arrays with a waveform generation device ,Hewlett Packard Enterprise Development Lp,"Brent Buchanan, Le Zheng",2016-02-23,2016-02-23,2020-03-17,2020-03-17,https://patents.google.com/patent/US10593403B2/en,https://patentimages.storage.googleapis.com/fb/11/69/e1c42e348498c6/US10593403-20200317-D00000.png
US-11237556-B2,Autonomous vehicle ,"Knowm, Inc.",Alex Nugent,2012-06-22,2018-01-31,2022-02-01,2022-02-01,https://patents.google.com/patent/US11237556B2/en,https://patentimages.storage.googleapis.com/76/79/51/a141126fd542fb/US11237556-20220201-D00000.png
US-9947405-B2,Memristive dot product engine with a nulling amplifier ,Hewlett Packard Enterprise Development Lp,"John Paul Strachan, Glen E. Montgomery, Ning Ge, Miao Hu, Jianhua Yang",2014-11-18,2014-11-18,2018-04-17,2018-04-17,https://patents.google.com/patent/US9947405B2/en,https://patentimages.storage.googleapis.com/53/62/69/869a5ad3576047/US09947405-20180417-D00000.png
US-11594676-B2,Resistive random-access memory ,International Business Machines Corporation,"Kangguo Cheng, ChoongHyun Lee, Juntao Li, Peng Xu",2018-10-25,2020-12-29,2023-02-28,2023-02-28,https://patents.google.com/patent/US11594676B2/en,https://patentimages.storage.googleapis.com/a2/04/a6/af859156662612/US11594676-20230228-D00000.png
US-11183026-B2,Gaming system and method providing a class II bingo game with a corresponding class III game outcome presentation ,Igt,"Dylan SeLegue, William Bussick",2017-08-01,2017-08-01,2021-11-23,2021-11-23,https://patents.google.com/patent/US11183026B2/en,https://patentimages.storage.googleapis.com/a7/65/a7/aa588fb72f57e4/US11183026-20211123-D00000.png
US-10810833-B2,Electronic gaming machine having a deformable device ,Igt,Fayez Idris,2018-11-16,2018-11-16,2020-10-20,2020-10-20,https://patents.google.com/patent/US10810833B2/en,https://patentimages.storage.googleapis.com/c3/a5/bb/502ce57ad2d9dc/US10810833-20201020-D00000.png
US-10649680-B2,Dual-port non-volatile dual in-line memory modules ,Hewlett Packard Enterprise Development Lp,"Dwight D. Riley, Joseph E. Foster, Thierry Fevrier",2015-04-30,2015-04-30,2020-05-12,2020-05-12,https://patents.google.com/patent/US10649680B2/en,https://patentimages.storage.googleapis.com/6e/1e/a2/c4a6bae0ffca38/US10649680-20200512-D00000.png
US-10243105-B2,Group-III nitride devices and systems on IBAD-textured substrates ,"iBeam Materials, Inc.",Vladimir Matias,2015-02-10,2017-08-11,2019-03-26,2019-03-26,https://patents.google.com/patent/US10243105B2/en,https://patentimages.storage.googleapis.com/01/8b/33/ada38248c7ff48/US10243105-20190326-D00000.png
US-10430411-B2,Incrementally updating statistics ,Micro Focus Llc,"Choudur Lakshminarayan, Ramakumar Kosuru, QiFan Chen, Hansjorg Zeller",2013-04-30,2013-04-30,2019-10-01,2019-10-01,https://patents.google.com/patent/US10430411B2/en,https://patentimages.storage.googleapis.com/5b/2c/d2/c628fa2b36efeb/US10430411-20191001-D00000.png
US-8921991-B2,Discrete three-dimensional memory ,"Chengdu Haicun Ip Technology Llc, Guobiao Zhang",Guobiao Zhang,2011-09-01,2012-08-22,2014-12-30,2014-12-30,https://patents.google.com/patent/US8921991B2/en,https://patentimages.storage.googleapis.com/7d/67/41/0907c9d7a0f321/US08921991-20141230-D00000.png
US-9626126-B2,Power saving mode hybrid drive access management ,"Microsoft Technology Licensing, Llc","Mehmet Iyigun, Yevgeniy M. Bak, Eric M. Bluestein, Robin A. Alexander, Andrew M. Herron, Xiaozhong Xing",2013-04-24,2013-04-24,2017-04-18,2017-04-18,https://patents.google.com/patent/US9626126B2/en,https://patentimages.storage.googleapis.com/0a/55/32/a569363941674c/US09626126-20170418-D00000.png
US-8835272-B1,Passive electrically switchable circuit element having improved tunability and method for its manufacture ,Sandia Corporation,"Patrick R. Mickel, Conrad D. James",2013-02-28,2013-02-28,2014-09-16,2014-09-16,https://patents.google.com/patent/US8835272B1/en,https://patentimages.storage.googleapis.com/c8/d2/8f/45b027fda3a2dd/US08835272-20140916-D00000.png
US-8878342-B2,Using alloy electrodes to dope memristors ,"Hewlett-Packard Development Company, L.P.","Nathaniel J. Quitoriano, Douglas Ohlberg, Philip J. Kuekes, Jianhua Yang",2009-01-26,2009-01-26,2014-11-04,2014-11-04,https://patents.google.com/patent/US8878342B2/en,https://patentimages.storage.googleapis.com/7a/80/19/aac49ea94873c8/US08878342-20141104-D00000.png
US-10126958-B2,Write suppression in non-volatile memory ,Intel Corporation,Anand S. Ramalingam,2015-10-05,2015-10-05,2018-11-13,2018-11-13,https://patents.google.com/patent/US10126958B2/en,https://patentimages.storage.googleapis.com/53/60/ad/f6a10758b22081/US10126958-20181113-D00000.png
US-11487992-B2,Neural network circuit ,Denso Corporation,"Shigeki Otsuka, Irina Kataeva",2017-03-22,2019-09-05,2022-11-01,2022-11-01,https://patents.google.com/patent/US11487992B2/en,https://patentimages.storage.googleapis.com/db/c2/ab/378cde716fb336/US11487992-20221101-D00000.png
US-8582344-B2,Multiplexer/de-multiplexer memristive device ,"Hewlett-Packard Development Company, L.P.","John Paul Strachan, Marco Fiorentino, Wei Wu",2008-12-30,2008-12-30,2013-11-12,2013-11-12,https://patents.google.com/patent/US8582344B2/en,https://patentimages.storage.googleapis.com/7f/58/03/306d2b86e9f96b/US08582344-20131112-D00000.png
US-8917537-B2,Inline fuses in programmable crossbar arrays ,"Hewlett-Packard Development Company, L.P.","Erik Ordentlich, Ron M. Roth, Gadiel Seroussi",2013-01-30,2013-01-30,2014-12-23,2014-12-23,https://patents.google.com/patent/US8917537B2/en,https://patentimages.storage.googleapis.com/ea/b4/b0/417b64c6041ad9/US08917537-20141223-D00000.png
US-9048414-B2,Nonvolatile memory device and processing method ,"The United States of America, as represented by the Secretary of Commerce, The National Institute of Standards and Technology","Nadine Gergel-Hackett, Behrang Hamadani, Curt A. Richter, David James Gundlach",2008-01-22,2008-12-22,2015-06-02,2015-06-02,https://patents.google.com/patent/US9048414B2/en,https://patentimages.storage.googleapis.com/58/4e/ba/192823d8e19d2e/US09048414-20150602-D00000.png
US-9213400-B2,Apparatus and method to provide near zero power DEVSLP in SATA drives ,Intel Corporation,Steven E. Wells,2013-03-14,2013-03-14,2015-12-15,2015-12-15,https://patents.google.com/patent/US9213400B2/en,https://patentimages.storage.googleapis.com/99/a5/11/0343d70edde874/US09213400-20151215-D00000.png
US-9071281-B2,Selective provision of error correction for memory ,Intel Corporation,"Javier Carretero Casado, Xavier Vera, Daniel Sanchez, Tanausu Ramirez, Enric Herrero Abellanas, Nicholas Axelos",2013-03-10,2013-03-10,2015-06-30,2015-06-30,https://patents.google.com/patent/US9071281B2/en,https://patentimages.storage.googleapis.com/29/5d/d6/e94344d7a7ef90/US09071281-20150630-D00000.png
US-8680906-B1,Hardware based random number generator ,The United States Of America As Represented By The Secretary Of The Air Force,"Nathan McDonald, Joseph E. Van Nostrand, Bryant T. Wysocki, Seann M. G. Bishop, Nathaniel C. Cady",2013-01-17,2013-01-17,2014-03-25,2014-03-25,https://patents.google.com/patent/US8680906B1/en,https://patentimages.storage.googleapis.com/ee/a2/d3/04fa35521c5056/US08680906-20140325-D00000.png
US-8658999-B2,Semiconductor device ,Kabushiki Kaisha Toshiba,"Yoshifumi Nishi, Takao Marukame, Takayuki Ishikawa, Masato Koyama",2012-03-08,2012-12-27,2014-02-25,2014-02-25,https://patents.google.com/patent/US8658999B2/en,https://patentimages.storage.googleapis.com/2f/0c/43/7d904c0c29c534/US08658999-20140225-D00000.png
US-9099179-B2,Thermodynamic bit formed of two memristors ,"Knowmtech, Llc",Alex Nugent,2013-01-04,2013-12-05,2015-08-04,2015-08-04,https://patents.google.com/patent/US9099179B2/en,https://patentimages.storage.googleapis.com/73/53/c6/998a98a289765b/US09099179-20150804-D00000.png
US-11488001-B2,Neuromorphic devices using layers of ion reservoirs and ion conductivity electrolyte ,International Business Machines Corporation,"Ning Li, Devendra K. Sadana",2019-02-05,2019-02-05,2022-11-01,2022-11-01,https://patents.google.com/patent/US11488001B2/en,https://patentimages.storage.googleapis.com/e9/13/c5/c32957208851a9/US11488001-20221101-D00000.png
US-9323460-B2,Assigning priorities to data for hybrid drives ,"Microsoft Technology Licensing, Llc","Mehmet Iyigun, Yevgeniy M. Bak, Eric M. Bluestein, Robin A. Alexander, Andrew M. Herron, Xiaozhong Xing",2013-03-14,2015-03-20,2016-04-26,2016-04-26,https://patents.google.com/patent/US9323460B2/en,https://patentimages.storage.googleapis.com/e8/6a/69/c8d4dacf52869f/US09323460-20160426-D00000.png
US-10261977-B2,Resistive memory accelerator ,University Of Rochester,"Eby Friedman, Isaac Richter, Xiaochen Guo, Mohammad Kazemi, Kamil Pas, Ravi PATEL, Engin Ipek, Ji Liu",2017-05-04,2017-05-04,2019-04-16,2019-04-16,https://patents.google.com/patent/US10261977B2/en,https://patentimages.storage.googleapis.com/11/86/fd/1cea0c3cbae9b9/US10261977-20190416-D00000.png
US-11514303-B2,"Synaptic resistors for concurrent parallel signal processing, memory and learning with high speed and energy efficiency ",The Regents Of The University Of California,Yong Chen,2018-01-24,2019-01-24,2022-11-29,2022-11-29,https://patents.google.com/patent/US11514303B2/en,https://patentimages.storage.googleapis.com/32/f1/7d/365a96f79630d9/US11514303-20221129-D00000.png
US-11555706-B1,Processing graph representations of tactical maps using neural networks ,Apple Inc.,"Martin Levihn, Jürgen Wiest, Pekka Tapani Raiko, Anayo Kenechukwu Akametalu",2017-09-27,2018-09-26,2023-01-17,2023-01-17,https://patents.google.com/patent/US11555706B1/en,https://patentimages.storage.googleapis.com/20/c9/ed/6539de7336a457/US11555706-20230117-D00000.png
US-10325651-B2,3D semiconductor device with stacked memory ,Monolithic 3D Inc.,"Zvi Or-Bach, Deepak C. Sekar, Brian Cronquist",2013-03-11,2017-04-23,2019-06-18,2019-06-18,https://patents.google.com/patent/US10325651B2/en,https://patentimages.storage.googleapis.com/97/d6/da/13709391ed7718/US10325651-20190618-D00000.png
US-8909580-B2,Methods and systems for thermodynamic evolution ,"Knowmtech, Llc",Alex Nugent,2011-01-26,2012-01-20,2014-12-09,2014-12-09,https://patents.google.com/patent/US8909580B2/en,https://patentimages.storage.googleapis.com/e4/9f/df/e6eb8882260e28/US08909580-20141209-D00000.png
US-8779409-B2,Low energy memristors with engineered switching channel materials ,"Hewlett-Packard Development Company, L.P.","Jianhua Yang, Minxian Max Zhang, Gilberto Medeiros Riberio, R. Stanley Williams",2012-09-28,2012-09-28,2014-07-15,2014-07-15,https://patents.google.com/patent/US8779409B2/en,https://patentimages.storage.googleapis.com/ec/34/23/32cd48eed8950f/US08779409-20140715-D00000.png
US-8861253-B2,"Variable resistance device, semiconductor device including the variable resistance device, and method of operating the semiconductor device ","Samsung Electronics Co., Ltd.","Man Chang, Young-Bae Kim, Chang-Jung Kim, Myoung-Jae Lee, Ji-hyun Hur, Dong-Soo Lee, Chang-Bum Lee, Seung-Ryul Lee",2010-12-24,2011-12-07,2014-10-14,2014-10-14,https://patents.google.com/patent/US8861253B2/en,https://patentimages.storage.googleapis.com/5c/db/0e/036ac525e6bb76/US08861253-20141014-D00000.png
US-9026719-B2,Intelligent monitoring for computation in memory ,"Elwha, Llc","Roderick A. Hyde, Nicholas F. Pasch, Clarence T. Tegreene",2012-11-15,2012-11-15,2015-05-05,2015-05-05,https://patents.google.com/patent/US9026719B2/en,https://patentimages.storage.googleapis.com/5f/4a/62/e4d739b2cf89e1/US09026719-20150505-D00000.png
US-9937792-B2,Occupant alertness-based navigation ,"Ford Global Technologies, Llc",Adrian Nania,2016-07-13,2016-07-13,2018-04-10,2018-04-10,https://patents.google.com/patent/US9937792B2/en,https://patentimages.storage.googleapis.com/f0/db/a1/de7284bc9ad806/US09937792-20180410-D00000.png
US-11760016-B2,Build material particle layering ,"Hewlett-Packard Development Company, L.P.",Arthur H. Barnes,2016-10-19,2017-01-31,2023-09-19,2023-09-19,https://patents.google.com/patent/US11760016B2/en,https://patentimages.storage.googleapis.com/e3/a7/b3/69bf8887055bd8/US11760016-20230919-D00000.png
US-9847126-B2,Increasing a read margin in a read cell ,Hewlett Packard Enterprise Development Lp,"Brent Buchanan, R. Stanley Williams",2014-10-24,2014-10-24,2017-12-19,2017-12-19,https://patents.google.com/patent/US9847126B2/en,https://patentimages.storage.googleapis.com/6d/db/32/e64ee25966c182/US09847126-20171219-D00000.png
US-8588111-B1,System and method for passive communication recording ,Zoom International S.R.O.,Michal Kridlo,2012-09-15,2012-09-15,2013-11-19,2013-11-19,https://patents.google.com/patent/US8588111B1/en,https://patentimages.storage.googleapis.com/68/77/42/34aafeb811beeb/US08588111-20131119-D00000.png
US-8972316-B2,Extensible adaptive classification framework ,"Knowmtech, Llc",Alex Nugent,2012-06-28,2012-09-14,2015-03-03,2015-03-03,https://patents.google.com/patent/US8972316B2/en,https://patentimages.storage.googleapis.com/46/01/7a/dda97c9665718d/US08972316-20150303-D00000.png
US-10474009-B2,Filter adjustment of vehicle cameras ,"Ford Global Technologies, Llc","Eric L. Reed, Adil Nizam SIDDIQUI, Jonathan Diedrich",2017-06-05,2017-06-05,2019-11-12,2019-11-12,https://patents.google.com/patent/US10474009B2/en,https://patentimages.storage.googleapis.com/8f/81/ff/f254dc0578b051/US10474009-20191112-D00000.png
US-11410163-B2,Distributed smart wallet communications platform ,Liquineq AG,"Dan Kikinis, Ari Birger, Haim Dror, Aleksandr Vorobets",2017-08-03,2020-05-15,2022-08-09,2022-08-09,https://patents.google.com/patent/US11410163B2/en,https://patentimages.storage.googleapis.com/a6/50/e4/c6cd747187a9df/US11410163-20220809-D00000.png
US-11494665-B2,Multi-tenant knowledge graph databases with dynamic specification and enforcement of ontological data models ,"Qomplx, Inc.","Jason Crabtree, Andrew Sellers, Randy Clayton, Angad Salaria, Antony Pegg, Bhashit Parikh, Luka Jurukovski, Stuart Baurmann, Paolo Angioletti",2015-10-28,2020-04-30,2022-11-08,2022-11-08,https://patents.google.com/patent/US11494665B2/en,https://patentimages.storage.googleapis.com/b8/64/83/efbe1716df01f5/US11494665-20221108-D00000.png
US-9805809-B1,State-dependent read compensation ,Sandisk Technologies Llc,"Zhenming Zhou, Guirong Liang, Gerrit Jan Hemink, Dana Lee, Chandu Gorla, Sarath Puthenthermadam, Deepanshu Dutta",2016-08-31,2016-08-31,2017-10-31,2017-10-31,https://patents.google.com/patent/US9805809B1/en,https://patentimages.storage.googleapis.com/e9/ba/b3/d0e85cd22295ac/US09805809-20171031-D00000.png
US-11468285-B1,Analysis of objects of interest in sensor data using deep neural networks ,Apple Inc.,"Yichuan Tang, Nitish Srivastava, Ruslan SALAKHUTDINOV",2016-05-30,2017-05-26,2022-10-11,2022-10-11,https://patents.google.com/patent/US11468285B1/en,https://patentimages.storage.googleapis.com/e8/e8/34/ae3a6bf05317a7/US11468285-20221011-D00000.png
US-10032361-B2,Threat monitoring for crowd environments with swarm analytics ,Intel Corporation,"Stephen C. Chadwick, Cory R. ZORKER, Brian W. MCCANN",2016-06-23,2016-06-23,2018-07-24,2018-07-24,https://patents.google.com/patent/US10032361B2/en,https://patentimages.storage.googleapis.com/af/63/00/8ca9d6b1840058/US10032361-20180724-D00000.png
US-11218510-B2,Advanced cybersecurity threat mitigation using software supply chain analysis ,"Qomplx, Inc.","Jason Crabtree, Andrew Sellers",2015-10-28,2020-04-22,2022-01-04,2022-01-04,https://patents.google.com/patent/US11218510B2/en,https://patentimages.storage.googleapis.com/ed/09/ba/29d3b4ece505e8/US11218510-20220104-D00000.png
US-10437428-B2,Scatter copy supporting partial paste functionality ,"Microsoft Technology Licensing, Llc",David Michael Callaghan,2017-05-23,2017-05-23,2019-10-08,2019-10-08,https://patents.google.com/patent/US10437428B2/en,https://patentimages.storage.googleapis.com/38/d5/bb/3d478a4a32b4b2/US10437428-20191008-D00000.png
US-9871850-B1,Enhanced browsing using CDN routing capabilities ,"Amazon Technologies, Inc.","Eric Jason Brandwine, Bradley Eugene Marshall",2014-06-20,2014-06-20,2018-01-16,2018-01-16,https://patents.google.com/patent/US9871850B1/en,https://patentimages.storage.googleapis.com/ce/56/6e/2c54e310a1a956/US09871850-20180116-D00000.png
US-10930840-B2,Exchange-coupled composites ,Seagate Technology Llc,"Cheng Wang, Pin-Wei Huang, Ganping Ju, Kuo-Hsing Hwang",2018-01-23,2019-01-23,2021-02-23,2021-02-23,https://patents.google.com/patent/US10930840B2/en,https://patentimages.storage.googleapis.com/6a/36/7d/62359091046d50/US10930840-20210223-D00000.png
US-8575585-B2,Memristive device ,"Hewlett-Packard Development Company, L.P.","Jianhua Yang, Qiangfei Xia, Alexandre M. Bratkovski",2009-07-13,2009-07-13,2013-11-05,2013-11-05,https://patents.google.com/patent/US8575585B2/en,https://patentimages.storage.googleapis.com/59/93/17/f01af340c953f9/US08575585-20131105-D00000.png
US-11410025-B2,Implementing a multi-layer neural network using crossbar array ,Tetramem Inc.,Ning Ge,2018-09-07,2018-09-07,2022-08-09,2022-08-09,https://patents.google.com/patent/US11410025B2/en,https://patentimages.storage.googleapis.com/09/6e/ec/e1fb6d34a67399/US11410025-20220809-D00000.png
US-11145349-B1,Physically unclonable function architecture including memory cells with parallel-connected access transistors and common write wordlines ,Globalfoundries U.S. Inc.,"Bartlomiej J. Pawlak, Christian A. Witt",2020-09-28,2020-09-28,2021-10-12,2021-10-12,https://patents.google.com/patent/US11145349B1/en,https://patentimages.storage.googleapis.com/18/11/14/f0aef8450ecc8e/US11145349-20211012-D00000.png
US-11715180-B1,Emirror adaptable stitching ,Ambarella International Lp,"I-Hsuan Chen, Hung-Ling Lu, Yen-Yu Chen",2019-09-24,2022-02-09,2023-08-01,2023-08-01,https://patents.google.com/patent/US11715180B1/en,https://patentimages.storage.googleapis.com/6e/01/e7/4ad7f628edd0a7/US11715180-20230801-D00000.png
US-10503410-B2,Apparatus and method for enforcing timing requirements for a memory device ,Intel Corporation,Jason K. Yu,2015-12-16,2018-08-29,2019-12-10,2019-12-10,https://patents.google.com/patent/US10503410B2/en,https://patentimages.storage.googleapis.com/fc/e0/ca/6a93eb8f2eb6cf/US10503410-20191210-D00000.png
