search URL:,https://patents.google.com/?q=%28%22vector+field%22%29&country=US&status=GRANT&type=PATENT&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-11630395-B2,"Control system, optical system and method ",Carl Zeiss Smt Gmbh,"Malte Hoffmann, Gunther Schulz",2019-02-12,2021-08-06,2023-04-18,2023-04-18,https://patents.google.com/patent/US11630395B2/en,https://patentimages.storage.googleapis.com/b2/44/88/b3b80fed16daea/US11630395-20230418-D00000.png
US-9473274-B2,Methods and systems for transmitting data through an aggregated connection ,Pismo Labs Technology Limited,"Patrick Ho Wai Sung, Kam Chiu NG, Ho Ming Chan",2009-12-23,2014-12-24,2016-10-18,2016-10-18,https://patents.google.com/patent/US9473274B2/en,https://patentimages.storage.googleapis.com/3c/ab/22/2b9ba4c1b6d76e/US09473274-20161018-D00000.png
US-7991603-B2,"Method for simulating a complex system with expansion of instance vectors, corresponding computer program product and storage means ",Cofluent Design,Jean-Paul Calvez,2006-10-11,2007-10-11,2011-08-02,2011-08-02,https://patents.google.com/patent/US7991603B2/en,https://patentimages.storage.googleapis.com/1a/01/75/ba8bb84a56ff16/US07991603-20110802-D00000.png
US-11442973-B2,System and method for storing and querying document collections ,Cognyte Technologies Israel Ltd.,"Yitshak Yishay, Shlomo Rothschild",2018-10-24,2019-10-21,2022-09-13,2022-09-13,https://patents.google.com/patent/US11442973B2/en,https://patentimages.storage.googleapis.com/6c/e4/d9/c38c047b2f220d/US11442973-20220913-D00000.png
US-10772520-B2,Intraoperative magnetometry monitoring system ,"DePuy Synthes Products, Inc.",Dennis Chien,2015-06-25,2015-06-25,2020-09-15,2020-09-15,https://patents.google.com/patent/US10772520B2/en,https://patentimages.storage.googleapis.com/23/88/b1/ab7d344b13f9d4/US10772520-20200915-D00000.png
US-11425416-B2,"Video decoding method and device, and video encoding method and device ","Samsung Electronics Co., Ltd.","Anish TAMSE, Minwoo Park, Gahyun RYU, MinSoo Park, Seungsoo JEONG, Kiho Choi, Narae Choi, Woongil CHOI, Yinji Piao",2018-12-07,2019-12-06,2022-08-23,2022-08-23,https://patents.google.com/patent/US11425416B2/en,https://patentimages.storage.googleapis.com/a6/51/ce/ab0384dce1d22a/US11425416-20220823-D00000.png
US-11130986-B2,Method for isolating target nucleic acid using heteroduplex binding proteins ,Quantum-Si Incorporated,"Andrea Marziali, Milenko Despotovic, Matthew Wiggin, Joel Pel",2015-05-20,2016-05-19,2021-09-28,2021-09-28,https://patents.google.com/patent/US11130986B2/en,https://patentimages.storage.googleapis.com/c4/60/e4/81dde54e9f6231/US11130986-20210928-D00001.png
US-10491592-B2,Cross device user identification ,"Reflektion, Inc.","Ali Mazouchi, Amar Chokhawala",2017-10-19,2017-10-19,2019-11-26,2019-11-26,https://patents.google.com/patent/US10491592B2/en,https://patentimages.storage.googleapis.com/27/86/dd/fb5bfe62c7677a/US10491592-20191126-D00000.png
US-11756215-B2,"Image processing device, image processing method, and image processing program ",Nippon Telegraph And Telephone Corporation,"Daiki NAKAMURA, Hiroaki GOMI",2019-01-28,2020-01-15,2023-09-12,2023-09-12,https://patents.google.com/patent/US11756215B2/en,https://patentimages.storage.googleapis.com/90/53/aa/0452a8777a99f7/US11756215-20230912-D00000.png
US-10016230-B2,System and method for a physiochemical scalpel to eliminate biologic tissue over-resection and induce tissue healing ,"Nuortho Surgical, Inc.","II Wayne K. Auge, Roy E. Morgan",2011-02-24,2016-08-09,2018-07-10,2018-07-10,https://patents.google.com/patent/US10016230B2/en,https://patentimages.storage.googleapis.com/e1/16/1a/f6e9f763ba495c/US10016230-20180710-D00000.png
US-11669986-B2,Generating enhanced three-dimensional object reconstruction models from sparse set of object images ,"Adobe Inc., The Regents Of The University Of California","Sai Bi, Zexiang Xu, Kalyan Krishna Sunkavalli, David Jay Kriegman, Ravi Ramamoorthi",2021-04-16,2021-04-16,2023-06-06,2023-06-06,https://patents.google.com/patent/US11669986B2/en,https://patentimages.storage.googleapis.com/10/d5/3e/aca737c5ec528e/US11669986-20230606-D00000.png
US-8050320-B2,Statistical adaptive video rate control ,"Ericsson Television, Inc.",Zhicheng Lancelot Wang,2007-02-09,2007-02-09,2011-11-01,2011-11-01,https://patents.google.com/patent/US8050320B2/en,https://patentimages.storage.googleapis.com/55/4f/f4/c1c4a2dabc0502/US08050320-20111101-D00000.png
US-7549382-B2,On-line coal flow control mechanism for vertical spindle mills ,"Edward Kenneth Levy, Harun Bilirgen, Aly Elshabasy","Edward Kenneth Levy, Harun Bilirgen, Aly Elshabasy",2000-04-24,2006-03-20,2009-06-23,2009-06-23,https://patents.google.com/patent/US7549382B2/en,https://patentimages.storage.googleapis.com/42/3b/07/233138e309325e/US07549382-20090623-D00000.png
US-11196310-B2,Permanent magnet assemblies for a cylinder of an electrical machine ,"Zunum Aero, Inc.","Daniel M. Saban, Matthew Feddersen",2018-07-30,2018-07-30,2021-12-07,2021-12-07,https://patents.google.com/patent/US11196310B2/en,https://patentimages.storage.googleapis.com/31/75/8c/e7ccefbfd01479/US11196310-20211207-D00000.png
US-7889899-B2,Directional statistics visualization tool ,"Siemens Medical Solutions Usa, Inc.","Mariappan S. Nadar, Aurelien Flipo",2006-05-05,2007-01-22,2011-02-15,2011-02-15,https://patents.google.com/patent/US7889899B2/en,https://patentimages.storage.googleapis.com/6d/06/82/0bd74f3f8e2ec3/US07889899-20110215-D00000.png
US-9214041-B2,Method for enhancing the determination of a seismic horizon ,"Total Sa, Centre National de la Recherche Scientifique—CNRS, Universite de Bordeaux, Ecole Nationale Supérieure des Sciences Agronomique de Bordeaux-Aquitaine, Institute Polytechnique De Bordeaux","Guillaume Zinck, Marc Donias, Jacques Daniel, Olivier Lavialle, Sébastien Guillon",2012-08-08,2013-08-06,2015-12-15,2015-12-15,https://patents.google.com/patent/US9214041B2/en,https://patentimages.storage.googleapis.com/56/e6/50/94fa54684284de/US09214041-20151215-D00000.png
US-8125385-B2,Apparatus and method for phase fronts based on superluminal polarization current ,"Los Alamos National Security, Llc","John Singleton, Houshang Ardavan, Arzhang Ardavan",2008-08-13,2008-08-13,2012-02-28,2012-02-28,https://patents.google.com/patent/US8125385B2/en,https://patentimages.storage.googleapis.com/e4/10/a7/51d5ed93790e40/US08125385-20120228-D00000.png
US-11398035-B2,Partitioning a medical image ,Brainlab Ag,"Hagen Kaiser, Stefan Seifert",2018-07-17,2018-07-17,2022-07-26,2022-07-26,https://patents.google.com/patent/US11398035B2/en,https://patentimages.storage.googleapis.com/a7/3f/33/032fea5afe8eb2/US11398035-20220726-D00000.png
US-9824014-B2,Expedited servicing of store operations in a data processing system ,International Business Machines Corporation,"Guy L. Guthrie, Hugh Shen, Jeffrey A. Stuecheli, Derek E. Williams",2015-08-28,2015-09-30,2017-11-21,2017-11-21,https://patents.google.com/patent/US9824014B2/en,https://patentimages.storage.googleapis.com/b3/a7/e1/bcfb95c7513a89/US09824014-20171121-D00000.png
US-9547799-B2,Methods and systems for content-boundary detection ,"Sharp Laboratories Of America, Inc.","Lawrence Shao-Hsien Chen, John E. Dolan",2008-07-17,2008-07-17,2017-01-17,2017-01-17,https://patents.google.com/patent/US9547799B2/en,https://patentimages.storage.googleapis.com/ae/28/ee/c5d5957ed98cd7/US09547799-20170117-D00000.png
US-7991221-B1,Data processing system utilizing topological methods to manipulate and categorize n-dimensional datasets ,Kling Daniel H,Daniel H. Kling,2006-03-06,2007-03-06,2011-08-02,2011-08-02,https://patents.google.com/patent/US7991221B1/en,https://patentimages.storage.googleapis.com/ad/ba/a8/d64f1009a9bd95/US07991221-20110802-D00000.png
US-8621070-B1,Statistical profiling of cluster tasks ,Netapp Inc.,"Satya Venneti, Ronald William Kownacki, Sundeep Katepalli, John DeGraaf",2010-12-17,2010-12-17,2013-12-31,2013-12-31,https://patents.google.com/patent/US8621070B1/en,https://patentimages.storage.googleapis.com/c5/54/74/299b91697a520c/US08621070-20131231-D00000.png
US-7881500-B2,Motion estimation with video mode detection ,Trident Microsystems (Far East) Ltd.,"Gerard De Haan, Calina Ciuhu",2004-06-30,2005-06-21,2011-02-01,2011-02-01,https://patents.google.com/patent/US7881500B2/en,https://patentimages.storage.googleapis.com/37/59/7b/a533cf2cb0af5f/US07881500-20110201-D00001.png
US-7138642-B2,Ion source with controlled superposition of electrostatic and gas flow fields ,"Gemio Technologies, Inc.",Andreas Hieke,2004-02-23,2005-02-22,2006-11-21,2006-11-21,https://patents.google.com/patent/US7138642B2/en,https://patentimages.storage.googleapis.com/a2/ca/42/ff1d2f99ca5884/US07138642-20061121-D00000.png
US-10117640-B2,Quantitative elastography with tracked 2D ultrasound transducers ,The University Of British Columbia,"Septimiu Edmund Salcudean, Caitlin Marie Schneider, Robert N. Rohling, Ali Baghani, Mohammad HONARVAR",2012-09-28,2017-10-30,2018-11-06,2018-11-06,https://patents.google.com/patent/US10117640B2/en,https://patentimages.storage.googleapis.com/a8/fd/c8/2c1605fc715848/US10117640-20181106-D00000.png
US-8346000-B2,"Systems, methods, devices and arrangements for motion-compensated image processing and coding ",The Board Of Trustees Of The Leland Stanford Junior University,"Markus H. Flierl, Bernd Girod",2007-08-01,2008-07-31,2013-01-01,2013-01-01,https://patents.google.com/patent/US8346000B2/en,https://patentimages.storage.googleapis.com/ee/f3/62/1c9b36015310fd/US08346000-20130101-D00000.png
US-11682959-B2,Thermomagnetic apparatus for electric power generation and method thereof ,Fondazione Istituto Italiano Di Tecnologia,Alessandro Chiolerio,2018-11-07,2019-11-06,2023-06-20,2023-06-20,https://patents.google.com/patent/US11682959B2/en,https://patentimages.storage.googleapis.com/54/8d/88/90c57068935b15/US11682959-20230620-D00000.png
US-11214008-B2,"Three-dimensional object formation instruction apparatus, three-dimensional object production method, and program ",Jun Yamazaki,"Jun Yamazaki, Hikaru Kouta, Norio SENDA, Shinji NAGASHIRO, Ryota KOGA, Yuki Furukawa",2016-10-11,2017-10-04,2022-01-04,2022-01-04,https://patents.google.com/patent/US11214008B2/en,https://patentimages.storage.googleapis.com/91/ce/86/23b63f6a6063a0/US11214008-20220104-D00000.png
US-11611544-B2,Delayed user authentication ,"Paypal, Inc.",Rahul Nair,2020-10-08,2020-10-08,2023-03-21,2023-03-21,https://patents.google.com/patent/US11611544B2/en,https://patentimages.storage.googleapis.com/d5/c9/de/c1a4e7ca84cbea/US11611544-20230321-D00000.png
US-8306220-B2,Method to generate a private key in a boneh-franklin scheme ,Nagravision S.A.,"Pascal Junod, Alexandre Karlov",2008-01-17,2008-01-17,2012-11-06,2012-11-06,https://patents.google.com/patent/US8306220B2/en,
US-11616843-B2,Method and apparatus for operating communication node using network management function in vehicle network ,"Hyundai Motor Company, Kia Motors Corporation",Dong Ok Kim,2020-05-29,2020-09-28,2023-03-28,2023-03-28,https://patents.google.com/patent/US11616843B2/en,https://patentimages.storage.googleapis.com/b1/5f/f3/7dc0ef8ec31967/US11616843-20230328-D00000.png
US-9406405-B2,Fusion energy device with internal ion source ,Joel Guild Rogers,Joel Guild Rogers,2014-09-28,2014-09-28,2016-08-02,2016-08-02,https://patents.google.com/patent/US9406405B2/en,https://patentimages.storage.googleapis.com/02/bd/26/34bbdc61c82feb/US09406405-20160802-D00000.png
US-10018972-B2,Economic optimization of power generation system with alternative operating modes ,General Electric Company,"Rahul Jaikaran Chillar, Ernest George Cusick, Julio Enrique Mestroni, Charles Steven Renfro",2014-06-10,2014-06-10,2018-07-10,2018-07-10,https://patents.google.com/patent/US10018972B2/en,https://patentimages.storage.googleapis.com/0d/c6/05/fd142ce5a5574d/US10018972-20180710-D00000.png
US-9740307-B2,"Processing unit, computer program amd method to control a cursor on a screen according to an orientation of a pointing device ",Movea,Pierre Grenet,2016-01-08,2016-01-08,2017-08-22,2017-08-22,https://patents.google.com/patent/US9740307B2/en,https://patentimages.storage.googleapis.com/78/10/66/4f2e3bc7f93cd9/US09740307-20170822-D00000.png
US-8433159-B1,Compressed target movement model using interpolation ,Varian Medical Systems International Ag,"Janne Ilmari Nord, Jarkko Yrjänä Peltola",2007-05-16,2007-05-16,2013-04-30,2013-04-30,https://patents.google.com/patent/US8433159B1/en,https://patentimages.storage.googleapis.com/15/df/0c/3f7d3e4b2ef9f0/US08433159-20130430-D00000.png
US-8212561-B2,Fast velocity measurements using balanced SSFP magnetic resonance imaging ,University Of Southern California,"Jon-Fredrik Nielsen, Krishna S. Nayak",2008-10-20,2009-10-20,2012-07-03,2012-07-03,https://patents.google.com/patent/US8212561B2/en,https://patentimages.storage.googleapis.com/d7/aa/7e/4cf787a05ee4bf/US08212561-20120703-D00000.png
US-10121257-B2,Computer-implemented method and system for processing video with temporal consistency ,Rational Pixels S.L.,"Rida SADEK SADEK, Juan Francisco GARAMENDI, Pablo ARIAS MARTINEZ",2016-05-25,2017-05-24,2018-11-06,2018-11-06,https://patents.google.com/patent/US10121257B2/en,https://patentimages.storage.googleapis.com/db/1c/5d/15c3e10f2abe9f/US10121257-20181106-D00000.png
US-9234909-B2,Method and system for determining an airspeed of an aircraft ,Thales,"Guillaume MEULLE, Thomas CAUSSAT, Arnaud BEAUFILS, Christophe Pierre",2013-05-03,2014-05-02,2016-01-12,2016-01-12,https://patents.google.com/patent/US9234909B2/en,https://patentimages.storage.googleapis.com/ee/4e/af/02aa7d68eca3ca/US09234909-20160112-D00000.png
US-10788463-B2,Device for the fractionation of objects and fractionation method ,Stem Sel S.R.L.,Martina DI VENERE,2014-08-20,2015-08-14,2020-09-29,2020-09-29,https://patents.google.com/patent/US10788463B2/en,https://patentimages.storage.googleapis.com/49/94/89/55c50c2c19ddf3/US10788463-20200929-D00000.png
US-7683621-B1,System and method for tissue point tracking using magnetic resonance imaging ,General Electric Company,Yuval Zur,2008-09-08,2008-09-08,2010-03-23,2010-03-23,https://patents.google.com/patent/US7683621B1/en,https://patentimages.storage.googleapis.com/81/45/82/09aefe1f3c8749/US07683621-20100323-D00000.png
US-11118999-B2,Method and investigation device for measuring stresses in an agglomerate structure ,Safecertifiedstructure Tecnologia S.R.L.,Gabriele BERTAGNOLI,2016-04-12,2017-04-12,2021-09-14,2021-09-14,https://patents.google.com/patent/US11118999B2/en,https://patentimages.storage.googleapis.com/8a/4c/56/1a1c4c6976152d/US11118999-20210914-D00000.png
US-10935616-B2,MRI data processing method for processing information on susceptibility and apparatus therefor ,Seoul National University R&Db Foundation,"Jongho Lee, Jin Gu LEE",2017-04-06,2018-01-26,2021-03-02,2021-03-02,https://patents.google.com/patent/US10935616B2/en,https://patentimages.storage.googleapis.com/3f/0c/65/1cb3be47f76d35/US10935616-20210302-D00000.png
US-9462284-B2,Encoding and decoding method and encoding and decoding device ,Siemens Aktiengesellschaft,"Peter Amon, Jürgen Pandel",2004-11-23,2005-11-08,2016-10-04,2016-10-04,https://patents.google.com/patent/US9462284B2/en,https://patentimages.storage.googleapis.com/79/d9/fa/f9be813448654b/US09462284-20161004-D00000.png
US-11064358-B2,One-time-password authentication method and device ,"Feitian Technologies Co., Ltd.","Zhou Lu, Huazhang Yu",2016-05-24,2017-03-29,2021-07-13,2021-07-13,https://patents.google.com/patent/US11064358B2/en,https://patentimages.storage.googleapis.com/e9/eb/c6/738928502594f6/US11064358-20210713-D00000.png
US-7679719-B2,"Lithographic apparatus having a drive system with coordinate transformation, and device manufacturing method ",Asml Netherlands B.V.,Petrus Marinus Christianus Maria Van Den Biggelaar,2007-04-05,2007-04-05,2010-03-16,2010-03-16,https://patents.google.com/patent/US7679719B2/en,https://patentimages.storage.googleapis.com/7d/5d/36/86f4b6cd6b0932/US07679719-20100316-D00000.png
US-10107676-B2,Adaptive acoustic intensity analyzer ,Robert Bosch Gmbh,Andrew Doller,2014-03-18,2015-03-18,2018-10-23,2018-10-23,https://patents.google.com/patent/US10107676B2/en,https://patentimages.storage.googleapis.com/f4/dd/6d/0be853ffa9e6df/US10107676-20181023-D00000.png
US-10379245-B2,Method and system for efficient extrapolation of a combined source-and-receiver wavefield ,Pgs Geophysical As,Naide Pan,2013-07-03,2013-11-26,2019-08-13,2019-08-13,https://patents.google.com/patent/US10379245B2/en,https://patentimages.storage.googleapis.com/e9/1b/48/1236b2fcd71541/US10379245-20190813-D00000.png
US-10674932-B2,Orientation tracking device for MRI ,University Of Cape Town,Adam Marthinus Johannes van Niekerk,2015-07-31,2016-07-14,2020-06-09,2020-06-09,https://patents.google.com/patent/US10674932B2/en,https://patentimages.storage.googleapis.com/e7/f2/1d/e16ec8ddda89b2/US10674932-20200609-D00000.png
US-10240927-B2,Supporting magnetic flux density based positioning ,Here Global B.V.,"Lauri Wirola, Jari Syrjärinne",2014-10-08,2014-10-08,2019-03-26,2019-03-26,https://patents.google.com/patent/US10240927B2/en,https://patentimages.storage.googleapis.com/41/83/7b/832b44445277e6/US10240927-20190326-D00000.png
US-7961923-B2,Method for detection and visional enhancement of blood vessels and pulmonary emboli ,"Siemens Medical Solutions Usa, Inc.","Senthil Periaswamy, Marcos Salganicoff",2006-08-22,2007-08-20,2011-06-14,2011-06-14,https://patents.google.com/patent/US7961923B2/en,https://patentimages.storage.googleapis.com/3c/29/20/520b0e0fd825d5/US07961923-20110614-D00000.png
US-11204409-B2,Systems and methods for motion-compensated reconstruction of magnetic resonance images ,University Of Virginia Patent Foundation,"Luonan WANG, Daniel Stuart Weller, John P. Mugler, III, Craig H. Meyer",2018-10-11,2019-10-11,2021-12-21,2021-12-21,https://patents.google.com/patent/US11204409B2/en,https://patentimages.storage.googleapis.com/8f/1b/7f/b885444fdf0891/US11204409-20211221-D00000.png
US-7430474-B2,Removing sea surface-related electromagnetic fields in performing an electromagnetic survey ,Schlumberger Technology Corporation,"Peter M. van den Berg, Aria Abubakar, Tarek Habashy",2006-10-31,2006-10-31,2008-09-30,2008-09-30,https://patents.google.com/patent/US7430474B2/en,https://patentimages.storage.googleapis.com/e2/b7/76/bee7b3e9b7d123/US07430474-20080930-D00000.png
US-11301309-B2,"Apparatuses, methods, and systems for processor non-write-back capabilities ",Intel Corporation,"Hisham Shafi, Vedvyas Shanbhogue, Gilbert Neiger, James A. Coleman",2019-09-27,2019-09-27,2022-04-12,2022-04-12,https://patents.google.com/patent/US11301309B2/en,https://patentimages.storage.googleapis.com/93/76/93/06914ff6bd25fe/US11301309-20220412-D00000.png
US-9910947-B1,"Methods, systems, and articles of manufacture for implementing an electronic design with solid-fluid analysis driven techniques ","Cadence Design Systems, Inc.","Chun-Teh Kao, An-Yu Kuo",2016-06-30,2016-06-30,2018-03-06,2018-03-06,https://patents.google.com/patent/US9910947B1/en,https://patentimages.storage.googleapis.com/49/8b/97/335acb34f1f432/US09910947-20180306-D00000.png
US-9648347-B1,Disparity postprocessing and interpolation for motion estimation and motion correction ,"Pixelworks, Inc.","Guohua Cheng, Neil D. Woodall, James Zhou, Yue Ma",2012-06-14,2012-06-14,2017-05-09,2017-05-09,https://patents.google.com/patent/US9648347B1/en,https://patentimages.storage.googleapis.com/aa/3d/66/1df325741261c7/US09648347-20170509-D00000.png
US-8966149-B2,Emulation of an input/output advanced programmable interrupt controller ,Intel Corporation,"Bruce Fleming, Arvind Mandhani",2009-12-31,2013-01-10,2015-02-24,2015-02-24,https://patents.google.com/patent/US8966149B2/en,https://patentimages.storage.googleapis.com/fa/57/4c/6b03aebfabc081/US08966149-20150224-D00000.png
US-11394960-B2,Virtual temporal affine candidates ,"Interdigital Vc Holdings, Inc.","Antoine Robert, Franck Galpin, Tangi POIRIER",2018-06-29,2019-06-14,2022-07-19,2022-07-19,https://patents.google.com/patent/US11394960B2/en,https://patentimages.storage.googleapis.com/fe/76/9b/3603f940cd6d83/US11394960-20220719-D00000.png
US-11222237-B2,Reinforcement learning model for labeling spatial relationships between images ,Omron Corporation,Tatsunori Taniai,2020-04-28,2020-04-28,2022-01-11,2022-01-11,https://patents.google.com/patent/US11222237B2/en,https://patentimages.storage.googleapis.com/47/5c/fc/3b9caeaaeff4d2/US11222237-20220111-D00000.png
US-9224229-B2,Process and apparatus for data registration ,Blackford Analysis Limited,"Benjamin David Panter, Robert John Tweedie, Paul Henderson",2010-11-24,2011-11-23,2015-12-29,2015-12-29,https://patents.google.com/patent/US9224229B2/en,https://patentimages.storage.googleapis.com/a4/ef/5f/13fa67502d31e6/US09224229-20151229-D00000.png
US-10877124-B1,System for receiving communications ,Charles A Uzes,Charles A Uzes,2020-06-23,2020-06-23,2020-12-29,2020-12-29,https://patents.google.com/patent/US10877124B1/en,https://patentimages.storage.googleapis.com/4b/4f/a3/9921bdd086bd02/US10877124-20201229-D00000.png
US-10278583-B2,Systems and methods for measuring cardiac strain ,Washington University,"Julia Kar, Michael K. Pasque, Brian P. Cupps",2014-10-23,2015-10-22,2019-05-07,2019-05-07,https://patents.google.com/patent/US10278583B2/en,https://patentimages.storage.googleapis.com/77/b2/a9/9e63754aa957f9/US10278583-20190507-D00000.png
US-11361528-B2,Systems and methods for stamp detection and classification ,Nationstar Mortgage LLC,"Won Lee, Goutam Venkatesh, Ankit Kumar Sinha, Sudhir Sundararam",2020-08-11,2020-08-11,2022-06-14,2022-06-14,https://patents.google.com/patent/US11361528B2/en,https://patentimages.storage.googleapis.com/45/be/e5/fe8131490c6e19/US11361528-20220614-D00000.png
US-11200875-B2,Method of shielding acoustic wave ,University Of Seoul Industry Cooperation Foundation,Do Yeol Ahn,2018-12-07,2019-01-04,2021-12-14,2021-12-14,https://patents.google.com/patent/US11200875B2/en,https://patentimages.storage.googleapis.com/55/0b/75/627822e3c30ab3/US11200875-20211214-D00000.png
US-8521668-B2,Model for reconstructing a causation process from time varying data describing an event and for predicting the evolution dynamics of the event ,"CSI Ricerca e Ambiente SRL, Semeion Centro Ricerche",Paolo Massimo Buscema,2011-03-24,2011-03-24,2013-08-27,2013-08-27,https://patents.google.com/patent/US8521668B2/en,https://patentimages.storage.googleapis.com/d0/c1/10/45802d864d5dd2/US08521668-20130827-D00000.png
US-10107834-B2,Measurement system ,Infinitesima Limited,Andrew Humphris,2017-03-20,2017-03-20,2018-10-23,2018-10-23,https://patents.google.com/patent/US10107834B2/en,https://patentimages.storage.googleapis.com/c4/88/c5/967f0ef45131b8/US10107834-20181023-D00000.png
US-10489527-B2,Method and apparatus for constructing and using absorbing boundary conditions in numerical computations of physical applications ,Dan Gordon,"Dan Gordon, Rachel GORDON, Eli TURKEL",2014-06-03,2015-06-02,2019-11-26,2019-11-26,https://patents.google.com/patent/US10489527B2/en,https://patentimages.storage.googleapis.com/67/b0/ce/06270211d2a0a3/US10489527-20191126-D00000.png
US-7777119-B2,Electromagnetic musical instruments ,Russell Stoneback,Russell Stoneback,2005-07-25,2006-01-04,2010-08-17,2010-08-17,https://patents.google.com/patent/US7777119B2/en,https://patentimages.storage.googleapis.com/d0/96/09/c0d9dea96c5ae3/US07777119-20100817-D00000.png
US-11793002-B2,Resistive memory device with magnetic layer having topological spin textures for tuning ,International Business Machines Corporation,"Seonghoon Woo, Seyoung Kim, MinGu Kang",2021-05-05,2021-05-05,2023-10-17,2023-10-17,https://patents.google.com/patent/US11793002B2/en,https://patentimages.storage.googleapis.com/6a/d5/30/89a58a1b65ad32/US11793002-20231017-D00000.png
US-9508150-B1,Point of interest based alignment of representations of three dimensional objects ,Yowza LTD.,"David Lehavi, Eyal Fink, Naomi Keren",2014-06-09,2015-06-08,2016-11-29,2016-11-29,https://patents.google.com/patent/US9508150B1/en,https://patentimages.storage.googleapis.com/57/01/f9/d850b88b6db9a1/US09508150-20161129-D00000.png
US-11803998-B2,Method for computation of local densities for virtual fibers ,Unity Technologies Sf,Olivier Gourmel,2020-11-13,2022-04-08,2023-10-31,2023-10-31,https://patents.google.com/patent/US11803998B2/en,https://patentimages.storage.googleapis.com/33/c0/82/cd626a928900a3/US11803998-20231031-D00000.png
US-9427200-B2,Determination of physiological cardiac parameters as a function of the heart rate ,Siemens Aktiengesellschaft,Yiannis Kyriakou,2014-03-21,2014-03-21,2016-08-30,2016-08-30,https://patents.google.com/patent/US9427200B2/en,https://patentimages.storage.googleapis.com/98/8b/6f/596c4649a86542/US09427200-20160830-D00000.png
US-11340583-B2,Data processing device for generating microstructures with orthotropic elastic properties ,Inria Institut National De Rechereche En Informat,"Jonas Martinez, Sylvain Lefebvre, Jérémie Dumas, Haichuan SONG",2017-06-01,2018-05-23,2022-05-24,2022-05-24,https://patents.google.com/patent/US11340583B2/en,https://patentimages.storage.googleapis.com/7c/cc/3c/19ff7d4539f7b0/US11340583-20220524-D00000.png
US-11507646-B1,User authentication using video analysis ,"Amazon Technologies, Inc.",Leo Benedict Baldwin,2017-09-29,2017-09-29,2022-11-22,2022-11-22,https://patents.google.com/patent/US11507646B1/en,https://patentimages.storage.googleapis.com/c3/03/8c/a9df0861f060e8/US11507646-20221122-D00000.png
US-7476880-B2,Writing a circuit design pattern with shaped particle beam flashes ,"Applied Materials, Inc.","Benyamin Buller, Richard L. Lozes, Robert M. Sills",2005-10-03,2005-10-03,2009-01-13,2009-01-13,https://patents.google.com/patent/US7476880B2/en,https://patentimages.storage.googleapis.com/0d/5d/c1/1077393c0dd7b1/US07476880-20090113-D00000.png
US-9595122-B2,Drawing apparatus and drawing method ,Fujitsu Limited,"Masahiro Watanabe, Machiko NAKAGAWA",2011-09-15,2014-03-10,2017-03-14,2017-03-14,https://patents.google.com/patent/US9595122B2/en,https://patentimages.storage.googleapis.com/93/c9/dd/071837e1a40ab1/US09595122-20170314-D00000.png
US-9350977-B1,Rotating point-spread function (PSF) design for three-dimensional imaging ,Stc.Unm,Sudhakar Prasad,2013-03-11,2014-03-10,2016-05-24,2016-05-24,https://patents.google.com/patent/US9350977B1/en,https://patentimages.storage.googleapis.com/30/38/dc/b317e497950d0c/US09350977-20160524-D00000.png
US-11734841-B2,"Eye method for tracking eye gaze, system, processing device and computer readable storage medium ","Beijing Boe Optoelectronics Technology Co., Ltd., Boe Technology Group Co., Ltd.","Yachong Xue, Hao Zhang, Lili Chen, Jiankang Sun, Guixin YAN, Xiaolei Liu, Yaoyu Lv, Menglei Zhang, Xinkai Li",2020-11-24,2021-06-17,2023-08-22,2023-08-22,https://patents.google.com/patent/US11734841B2/en,https://patentimages.storage.googleapis.com/19/ee/17/fa5a448c91e409/US11734841-20230822-D00000.png
US-11555840-B2,Anisotropic constitutive parameters for launching a Zenneck surface wave ,"Cpg Technologies, Llc","Buford Randall Jean, James D. Lilly, Benjamin J. Tinlin",2019-12-09,2022-03-01,2023-01-17,2023-01-17,https://patents.google.com/patent/US11555840B2/en,https://patentimages.storage.googleapis.com/c5/44/84/b23f49b8772d4b/US11555840-20230117-D00000.png
US-11317875-B2,Reconstruction of flow data ,Siemens Healthcare Gmbh,"Sebastian Schafer, Sonja Gehrisch, Markus Kowarschik, Christopher Rohkohl, Kevin Royalty",2016-09-30,2017-09-20,2022-05-03,2022-05-03,https://patents.google.com/patent/US11317875B2/en,https://patentimages.storage.googleapis.com/31/9c/85/b6708910ffc3ff/US11317875-20220503-D00000.png
US-11353610-B2,Estimating geological dip based on seismic data ,Saudi Arabian Oil Company,Hyoungsu Baek,2017-09-22,2018-09-24,2022-06-07,2022-06-07,https://patents.google.com/patent/US11353610B2/en,https://patentimages.storage.googleapis.com/fd/a8/b0/37b902b017b664/US11353610-20220607-D00000.png
US-8571844-B2,Method and system for characterizing tumors ,"Kristin R. Swanson, James D. Murray, Russell Rockne, Ellsworth C. Alvord, III, Nancy Delaney Alvord","Kristin R. Swanson, Ellsworth C. Alvord, JR., James D. Murray, Russell Rockne",2010-02-19,2010-02-19,2013-10-29,2013-10-29,https://patents.google.com/patent/US8571844B2/en,https://patentimages.storage.googleapis.com/02/3c/a5/2a5dfe8267e5ca/US08571844-20131029-D00000.png
